Date,Open,High,Low,Close,Adj Close,Volume,Close_Lag1,Close_Lag2,Close_Lag3,MA50,MA200
2020-12-11,205.0033264160156,208.0,198.93333435058597,0.3154669310977499,203.3300018310547,0.17272716996914175,0.3343271318650365,0.30938262359728963,0.3595145716581656,0.10737514725246677,0.10293797666133753
2020-12-14,206.3333282470703,214.25,203.3999938964844,0.3484171097896577,213.27667236328125,0.1989397416044038,0.3154669310977499,0.3343271318650365,0.30938262359728963,0.11407579028543113,0.1065101256120689
2020-12-15,214.4266662597656,215.63333129882807,207.93333435058597,0.34115125330754736,211.0833282470703,0.16611703911351247,0.3484171097896577,0.3154669310977499,0.3343271318650365,0.12026450747226536,0.11003166406010134
2020-12-16,209.41000366210935,210.8333282470703,201.6666717529297,0.32957894775417873,207.58999633789065,0.15210224297023064,0.34115125330754736,0.3484171097896577,0.3154669310977499,0.1264895986429304,0.11347116997886164
2020-12-17,209.39666748046875,219.60667419433597,206.5,0.3661620294133664,218.63333129882807,0.21885961937703224,0.32957894775417873,0.34115125330754736,0.3484171097896577,0.13336495717595664,0.1171879632705023
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164065,0.4093373709031368,231.6666717529297,1.0,0.3661620294133664,0.32957894775417873,0.34115125330754736,0.14138760092057423,0.12121979441788172
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433597,0.35949248237880815,216.6199951171875,0.22722036344180824,0.4093373709031368,0.3661620294133664,0.32957894775417873,0.14782348404301415,0.12506218957846715
2020-12-22,216.0,216.6266632080078,204.7433319091797,0.3489802600443984,213.44667053222656,0.1974109575105404,0.35949248237880815,0.4093373709031368,0.3661620294133664,0.15372806351652335,0.12878103417029757
2020-12-23,210.73333740234372,217.1666717529297,207.52333068847656,0.35520807203935734,215.32666015625,0.11007810645536856,0.3489802600443984,0.35949248237880815,0.4093373709031368,0.15967110379316762,0.13255704962965892
2020-12-24,214.3300018310547,222.02999877929688,213.6666717529297,0.37264384284716157,220.58999633789065,0.061532853315850754,0.35520807203935734,0.3489802600443984,0.35949248237880815,0.16564813370222076,0.13655510162400003
2020-12-28,224.836669921875,227.13333129882807,220.26666259765625,0.3747639587375293,221.22999572753903,0.10586570813882076,0.37264384284716157,0.35520807203935734,0.3489802600443984,0.17205271180544446,0.14058738351968642
2020-12-29,220.3333282470703,223.3000030517578,218.3333282470703,0.37730372038813953,221.9966735839844,0.061745733910560006,0.3747639587375293,0.37264384284716157,0.35520807203935734,0.1788004618157053,0.14478412361967052
2020-12-30,224.0,232.1999969482422,222.7866668701172,0.4090944393777546,231.5933380126953,0.15563549567268384,0.37730372038813953,0.3747639587375293,0.37264384284716157,0.18667015357930972,0.14921190489892816
2020-12-31,233.3300018310547,239.5733337402344,230.3733367919922,0.4211194487890766,235.22332763671875,0.18768014784839887,0.4090944393777546,0.37730372038813953,0.3747639587375293,0.19512958675649494,0.1538192440761828
2021-01-04,239.82000732421875,248.163330078125,239.06333923339844,0.44773136908923805,243.2566680908203,0.18291529613009455,0.4211194487890766,0.4090944393777546,0.37730372038813953,0.2042866931702818,0.15850525556437545
2021-01-05,241.22000122070312,246.94667053222656,239.73333740234372,0.4536279429889347,245.0366668701172,0.10570840256662409,0.44773136908923805,0.4211194487890766,0.4090944393777546,0.21350909560051978,0.16323026847643424
2021-01-06,252.8300018310547,258.0,249.6999969482422,0.4766731776123384,251.9933319091797,0.16436736785389988,0.4536279429889347,0.44773136908923805,0.4211194487890766,0.223507583263872,0.1680972490835697
2021-01-07,259.2099914550781,272.3299865722656,258.3999938964844,0.542993130208846,272.0133361816406,0.1963884712912621,0.4766731776123384,0.4536279429889347,0.44773136908923805,0.23530720071072297,0.17329822269893053
2021-01-08,285.3333435058594,294.8299865722656,279.4633178710937,0.6136416211559693,293.3399963378906,0.3073341132675476,0.542993130208846,0.4766731776123384,0.4536279429889347,0.24888320091188743,0.17891474163627946
2021-01-11,283.1333312988281,284.8099975585937,267.8733215332031,0.5376376172845325,270.39666748046875,0.23313721944033128,0.6136416211559693,0.542993130208846,0.4766731776123384,0.26096337886251686,0.18404674618244138
2021-01-12,277.0,289.3333435058594,275.7799987792969,0.579874341318035,283.14666748046875,0.17176496852004658,0.5376376172845325,0.6136416211559693,0.542993130208846,0.2740405732920912,0.18947704438767837
2021-01-13,284.2533264160156,286.8233337402344,277.3333435058594,0.5853623899184933,284.8033447265625,0.11073511625541152,0.579874341318035,0.5376376172845325,0.6136416211559693,0.2879454351972809,0.19496128447105138
2021-01-14,281.1300048828125,287.6666564941406,279.5833435058594,0.5749715322516747,281.6666564941406,0.10109803057191408,0.5853623899184933,0.579874341318035,0.5376376172845325,0.301197941555979,0.20034526364708255
2021-01-15,284.0,286.6333312988281,273.0333251953125,0.5541678792813299,275.3866577148437,0.1364743582497824,0.5749715322516747,0.5853623899184933,0.579874341318035,0.31319135613840043,0.20565394571383339
2021-01-19,279.26666259765625,283.3333435058594,277.6666564941406,0.5744746498350064,281.51666259765625,0.07331381613898655,0.5541678792813299,0.5749715322516747,0.5853623899184933,0.3258201314511091,0.21113579970298307
2021-01-20,286.2466735839844,286.5,279.09332275390625,0.5809896224616123,283.4833374023437,0.07472155971771657,0.5744746498350064,0.5541678792813299,0.5749715322516747,0.338114679927886,0.21662341461343043
2021-01-21,285.0,285.239990234375,280.47332763671875,0.574960512885771,281.663330078125,0.05049084990222564,0.5809896224616123,0.5744746498350064,0.5541678792813299,0.3504891321562439,0.22201860997226325
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,0.5767824487785878,282.2133178710937,0.048349798611189605,0.574960512885771,0.5809896224616123,0.5744746498350064,0.3631718713332237,0.22738331376889448
2021-01-25,285.0,300.1333312988281,279.6066589355469,0.6145029514082611,293.6000061035156,0.1477579717189072,0.5767824487785878,0.574960512885771,0.5809896224616123,0.37719807993844,0.23299155550229206
2021-01-26,297.1266784667969,298.6333312988281,290.5333251953125,0.6170316431454174,294.36334228515625,0.0627856461962194,0.6145029514082611,0.5767824487785878,0.574960512885771,0.3910907170950959,0.23858130756511126
2021-01-27,290.1166687011719,297.1666564941406,286.2200012207031,0.596128613691739,288.0533447265625,0.0825778898069757,0.6170316431454174,0.6145029514082611,0.5767824487785878,0.4045790626965249,0.2439199721772773
2021-01-28,273.3333435058594,282.6666564941406,267.0,0.5644040614450963,278.4766540527344,0.07807537103392148,0.596128613691739,0.6170316431454174,0.6145029514082611,0.4173080148896209,0.24896392123119432
2021-01-29,276.6666564941406,280.8033447265625,260.0333251953125,0.5181369790585291,264.510009765625,0.11863948577091035,0.5644040614450963,0.596128613691739,0.6170316431454174,0.42879994181691194,0.2536740960334051
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,0.5692406532209341,279.9366760253906,0.07342873398214816,0.5181369790585291,0.5644040614450963,0.596128613691739,0.44067230859625095,0.2586985229825331
2021-02-02,281.5599975585937,293.5,280.7333374023437,0.605658040011166,290.92999267578125,0.06850610571688012,0.5692406532209341,0.5181369790585291,0.5644040614450963,0.4521854026135288,0.26395020848774636
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,0.585671538734398,284.89666748046875,0.040234903374816784,0.605658040011166,0.5692406532209341,0.5181369790585291,0.4627822792294487,0.26908119475061393
2021-02-04,285.0,285.5,277.8066711425781,0.5804816195839405,283.3299865722656,0.028315473970166573,0.585671538734398,0.605658040011166,0.5692406532209341,0.47352703749694114,0.2742647548309664
2021-02-05,281.6666564941406,288.25665283203125,279.6566772460937,0.5829551133964781,284.07666015625,0.041285648080118455,0.5804816195839405,0.585671538734398,0.605658040011166,0.48337734461177684,0.2793985776034012
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,0.5953114619981623,287.8066711425781,0.04879816658942681,0.5829551133964781,0.5804816195839405,0.585671538734398,0.4925615837709978,0.28465231457528567
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,0.5798963800498423,283.1533203125,0.025230589245950556,0.5953114619981623,0.5829551133964781,0.5804816195839405,0.5007744460768131,0.2897761140871698
2021-02-10,281.2133178710937,281.6066589355469,266.67333984375,0.5306037235094506,268.2733459472656,0.12441033959164605,0.5798963800498423,0.5953114619981623,0.5829551133964781,0.5073057401064485,0.29446814841347396
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,0.5381566395281082,270.5533447265625,0.055679578910880274,0.5306037235094506,0.5798963800498423,0.5953114619981623,0.5145824107790438,0.2992530385558208
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,0.5430814873262759,272.0400085449219,0.06578434253806417,0.5381566395281082,0.5306037235094506,0.5798963800498423,0.5214804295219513,0.304024705083017
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,0.5211073552877348,265.4066772460937,0.04710548327662797,0.5430814873262759,0.5381566395281082,0.5306037235094506,0.5282603798774343,0.3086787271345098
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,0.5232384399964566,266.04998779296875,0.0762786022976033,0.5211073552877348,0.5430814873262759,0.5381566395281082,0.5343656133734889,0.3134639804559633
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,0.5113459157137294,262.4599914550781,0.038415056874912874,0.5232384399964566,0.5211073552877348,0.5430814873262759,0.5399809861690583,0.31808380124090624
2021-02-19,265.0,265.5966796875,259.1233215332031,0.504632190120456,260.4333190917969,0.04313045624267634,0.5113459157137294,0.5232384399964566,0.5211073552877348,0.5441413818686505,0.3226491856148063
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234372,0.43086981844962824,238.1666717529297,0.1293725297373468,0.504632190120456,0.5113459157137294,0.5232384399964566,0.5460680333556105,0.32670778388643745
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,0.41357760268387267,232.94667053222656,0.2675433390980645,0.43086981844962824,0.504632190120456,0.5113459157137294,0.5488813851470722,0.33065617132521924
2021-02-24,237.2833404541016,248.3333282470703,231.38999938964844,0.4612581462115686,247.33999633789065,0.1270049395833569,0.41357760268387267,0.43086981844962824,0.504632190120456,0.5523086289522379,0.3348613487009911
2021-02-25,242.0500030517578,245.73666381835935,223.52667236328125,0.3952253036991581,227.4066619873047,0.13763436910104104,0.4612581462115686,0.41357760268387267,0.43086981844962824,0.5544621718811711,0.338643386873603
2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,0.3878049233566454,225.1666717529297,0.14736141096504615,0.3952253036991581,0.4612581462115686,0.41357760268387267,0.5555256758698646,0.34237928098892806
2021-03-01,230.0366668701172,239.6666717529297,228.3500061035156,0.4352094267136978,239.47666931152344,0.08164630171773918,0.3878049233566454,0.3952253036991581,0.4612581462115686,0.5580653254093488,0.3464542740960698
2021-03-02,239.4266662597656,240.3699951171875,228.3333282470703,0.39988518124013606,228.81333923339844,0.065614320647157,0.4352094267136978,0.3878049233566454,0.3952253036991581,0.5599636526575771,0.35027858713246857
2021-03-03,229.3300018310547,233.5666656494141,217.23666381835935,0.36318063381825694,217.73333740234372,0.0961137046121617,0.39988518124013606,0.4352094267136978,0.3878049233566454,0.5598831524769341,0.3538671746200697
2021-03-04,218.6000061035156,222.8166656494141,200.0,0.3281103392359813,207.14666748046875,0.26430585854932237,0.36318063381825694,0.39988518124013606,0.4352094267136978,0.5576899545219156,0.3572037143924804
2021-03-05,208.6866607666016,209.27999877929688,179.8300018310547,0.3021720155873481,199.3166656494141,0.3748766046110314,0.3281103392359813,0.36318063381825694,0.39988518124013606,0.5561422538615874,0.3603775709849512
2021-03-08,200.18333435058597,206.7100067138672,186.26333618164065,0.26357926443457946,187.6666717529297,0.1977453495951501,0.3021720155873481,0.3281103392359813,0.36318063381825694,0.5538363553807035,0.3632862292491615
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,0.38568480746627753,224.52667236328125,0.2718593518633646,0.26357926443457946,0.3021720155873481,0.3281103392359813,0.5546592527886485,0.3669816962774158
2021-03-10,233.43333435058597,239.2833404541016,218.35333251953125,0.37958943005236356,222.6866607666016,0.23927920137750702,0.38568480746627753,0.26357926443457946,0.3021720155873481,0.5548467894663061,0.3706526070540003
2021-03-11,233.13333129882807,234.1666717529297,225.72666931152344,0.41441679310925683,233.1999969482422,0.12458836805359316,0.37958943005236356,0.38568480746627753,0.26357926443457946,0.5559174492389187,0.37455003496189293
2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,0.407934979675462,231.2433319091797,0.11201287079843411,0.41441679310925683,0.37958943005236356,0.38568480746627753,0.5567445189206461,0.37840278792734044
2021-03-15,231.3633270263672,237.72666931152344,228.01333618164065,0.42362605124687525,235.97999572753903,0.0920049207443662,0.407934979675462,0.41441679310925683,0.37958943005236356,0.5571368846242837,0.382379877087124
2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,0.3893287297994614,225.6266632080078,0.10547527005693144,0.42362605124687525,0.407934979675462,0.41441679310925683,0.5562785085585142,0.38608858196468593
2021-03-17,218.9566650390625,234.57666015625,217.0033264160156,0.4168571277289833,233.9366607666016,0.14398593480955665,0.3893287297994614,0.42362605124687525,0.407934979675462,0.5554448781571037,0.38988682584997286
2021-03-18,228.0966644287109,229.7433319091797,217.3333282470703,0.3631364552595421,217.72000122070312,0.11032207138470351,0.4168571277289833,0.3893287297994614,0.42362605124687525,0.5530015321211688,0.3933552665636518
2021-03-19,215.5333404541016,219.07666015625,208.2066650390625,0.36502465899043146,218.2899932861328,0.15586156356087066,0.3631364552595421,0.4168571277289833,0.3893287297994614,0.5499869285132737,0.3968341085338302
2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,0.38173163522208886,223.3333282470703,0.13993413888857492,0.36502465899043146,0.3631364552595421,0.4168571277289833,0.5456327329484587,0.4004500303477077
2021-03-23,225.2566680908203,225.93333435058597,219.1699981689453,0.3730745079733073,220.72000122070312,0.09745080197583336,0.38173163522208886,0.36502465899043146,0.3631364552595421,0.5391372192032449,0.4039779698379022
2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,0.33786065834898316,210.08999633789065,0.11300851145599025,0.3730745079733073,0.38173163522208886,0.36502465899043146,0.5337430738207976,0.40718047013261754
2021-03-25,204.3333282470703,215.1666717529297,203.1666717529297,0.34903545796901714,213.4633331298828,0.13858102838282338,0.33786065834898316,0.3730745079733073,0.38173163522208886,0.5275102304371513,0.41047003643756047
2021-03-26,213.9566650390625,214.60667419433597,199.9633331298828,0.3250957844480604,206.23666381835935,0.11327979292181442,0.34903545796901714,0.33786065834898316,0.3730745079733073,0.5204828138842921,0.4134791585499014
2021-03-29,205.2133331298828,205.4933319091797,198.67333984375,0.31690243097068616,203.76333618164065,0.08871469102171384,0.3250957844480604,0.34903545796901714,0.33786065834898316,0.5135147317869153,0.4165102618633348
2021-03-30,200.5833282470703,212.55332946777344,197.0033264160156,0.3437683021621335,211.8733367919922,0.13955830102446432,0.31690243097068616,0.3250957844480604,0.34903545796901714,0.507833766807603,0.4197729738077885
2021-03-31,215.5399932861328,224.0,213.70333862304688,0.3794458750103149,222.6433258056641,0.11085191799764138,0.3437683021621335,0.31690243097068616,0.3250957844480604,0.5025678263769833,0.42318978581871486
2021-04-01,229.4566650390625,230.80667114257807,219.80667114257807,0.372621753567804,220.5833282470703,0.12008820415437424,0.3794458750103149,0.3437683021621335,0.31690243097068616,0.496941719223122,0.42657440449488465
2021-04-05,235.90333557128903,236.05332946777344,228.23333740234372,0.40497567335970974,230.3500061035156,0.15091067680957926,0.372621753567804,0.3794458750103149,0.3437683021621335,0.49235198604217323,0.4301580896056089
2021-04-06,230.1000061035156,232.18333435058597,227.1233367919922,0.40560504090497296,230.5399932861328,0.08699469117242575,0.40497567335970974,0.372621753567804,0.3794458750103149,0.487730052516002,0.43372821630714936
2021-04-07,229.0,230.4600067138672,222.6133270263672,0.3828027378069515,223.6566619873047,0.07775228234372114,0.40560504090497296,0.40497567335970974,0.372621753567804,0.4814739524934126,0.43715259289852654
2021-04-08,225.7933349609375,229.8500061035156,223.88333129882807,0.39697000293554907,227.93333435058597,0.06651906317467135,0.3828027378069515,0.40560504090497296,0.40497567335970974,0.47553210371006616,0.4406798631336171
2021-04-09,225.92333984375,226.9900054931641,223.1433258056641,0.38948335475496376,225.67333984375,0.0548049787684575,0.39697000293554907,0.3828027378069515,0.40560504090497296,0.4699525084692653,0.4441469656700508
2021-04-12,228.5666656494141,234.93333435058597,227.3633270263672,0.41704486132974683,233.9933319091797,0.09106344218502149,0.38948335475496376,0.39697000293554907,0.3828027378069515,0.46597368652153626,0.44785516153082644
2021-04-13,237.5666656494141,254.3333282470703,236.8866729736328,0.48367401328970916,254.10667419433597,0.1641450677638495,0.41704486132974683,0.38948335475496376,0.39697000293554907,0.4650431575523408,0.4519656939152818
2021-04-14,256.8999938964844,260.2633361816406,242.6766662597656,0.45044774387960784,244.07666015625,0.18470123244677045,0.48367401328970916,0.41704486132974683,0.38948335475496376,0.4618356494052289,0.45589553324852466
2021-04-15,247.6999969482422,247.89666748046875,240.4366607666016,0.45775777892043334,246.2833404541016,0.08500293888254642,0.45044774387960784,0.48367401328970916,0.41704486132974683,0.4578422183575439,0.45980135514704895
2021-04-16,242.88333129882807,249.80332946777344,241.5333404541016,0.4587847029465809,246.5933380126953,0.0856180319283214,0.45775777892043334,0.45044774387960784,0.48367401328970916,0.4544161674105025,0.4636114407688821
2021-04-19,239.86666870117188,241.8000030517578,230.6000061035156,0.4310133734916769,238.2100067138672,0.14075363498325213,0.4587847029465809,0.45775777892043334,0.45044774387960784,0.45038039945319164,0.46718066580732726
2021-04-20,239.13999938964844,245.75,236.89666748046875,0.43582777489305713,239.663330078125,0.1215510517808498,0.4310133734916769,0.4587847029465809,0.45775777892043334,0.44640783796337535,0.4706520887017714
2021-04-21,234.92333984375,248.27999877929688,232.6666717529297,0.4635770150686037,248.0399932861328,0.1008587753902497,0.43582777489305713,0.4310133734916769,0.4587847029465809,0.4428508974513137,0.47406929344224774
2021-04-22,247.1666717529297,251.2566680908203,239.3466644287109,0.43660074802791893,239.89666748046875,0.12146297949941035,0.4635770150686037,0.43582777489305713,0.4310133734916769,0.43898179524896563,0.47728220972706376
2021-04-23,239.93333435058597,245.7866668701172,238.48666381835935,0.4473227932424495,243.13333129882807,0.08745718839367464,0.43660074802791893,0.4635770150686037,0.43582777489305713,0.4367331403097814,0.48060063790808566
2021-04-26,247.0,249.76666259765625,244.20333862304688,0.45704000371019027,246.0666656494141,0.1000251500525608,0.4473227932424495,0.43660074802791893,0.4635770150686037,0.4345429231352471,0.48394175999694106
2021-04-27,239.32000732421875,241.3333282470703,234.4499969482422,0.4200925247629288,234.913330078125,0.09248248915816087,0.45704000371019027,0.4473227932424495,0.43660074802791893,0.43122211803320765,0.48682075594264956
2021-04-28,232.1366729736328,236.1666717529297,231.1999969482422,0.40867479361751247,231.46665954589844,0.058732437350936494,0.4200925247629288,0.45704000371019027,0.4473227932424495,0.4281863446056733,0.4896937728764668
2021-04-29,233.1699981689453,234.0833282470703,222.8333282470703,0.38946126547560633,225.6666717529297,0.08969620243625828,0.40867479361751247,0.4200925247629288,0.45704000371019027,0.42457424873604266,0.49241151147192136
2021-04-30,222.52999877929688,238.4900054931641,222.04666137695312,0.4252823933658362,236.47999572753903,0.14580483935992647,0.38946126547560633,0.40867479361751247,0.4200925247629288,0.42225046147777423,0.4953227154027469
2021-05-03,234.6000061035156,235.3333282470703,226.8333282470703,0.39818466056246027,228.3000030517578,0.08120782420961015,0.4252823933658362,0.38946126547560633,0.40867479361751247,0.4193762889350665,0.49812142470930126
2021-05-04,226.31333923339844,227.8166656494141,219.23333740234372,0.3857068967456351,224.5333404541016,0.09390624587897078,0.39818466056246027,0.4252823933658362,0.38946126547560633,0.4181568521848755,0.5008376504885543
